domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,1,arrival,medium,ok,,651,456,0.4276315789473684,0.4278200209409988,False,,FEASIBLE,0.0003332930209580809,0.3292319888714701,0.0,0.0003292319888714701,,,,True,,,,100.0,70.0,0.7,31.58,13.0,150.0,35.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,2,arrival,medium,ok,,619,500,0.238,0.23829775760386837,False,,FEASIBLE,0.00039435000508092344,0.39075801032595336,0.0,0.00039075801032595336,,,,True,,,,110.0,69.0,0.6272727272727273,22.89090909090909,12.5,123.0,25.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,3,outage,medium,ok,,685,537,0.2756052141527002,0.27587755834928746,False,,FEASIBLE,0.00037947201053611934,0.37596101174131036,0.0,0.00037596101174131036,,,,True,,,,120.0,86.0,0.7166666666666667,44.21666666666667,43.0,195.0,47.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,4,outage,medium,ok,,704,537,0.31098696461824954,0.3112545428426678,False,,FEASIBLE,0.0003918060101568699,0.38835001760162413,0.0,0.00038835001760162413,,,,True,,,,120.0,74.0,0.6166666666666667,28.091666666666665,17.0,116.0,39.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,5,cancellation,medium,ok,,695,534,0.301498127340824,0.30174636022844625,False,,FEASIBLE,0.00036036799428984523,0.3553789865691215,0.0,0.0003553789865691215,,,,True,,,,110.0,80.0,0.7272727272727273,22.063636363636363,9.0,152.0,35.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,0,base,medium,ok,,557,456,0.22149122807017543,0.2217285728226048,False,,FEASIBLE,0.00030830499599687755,0.3048710059374571,0.0,0.0003048710059374571,,,,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,1,arrival,medium,ok,,579,456,0.26973684210526316,0.2699936055643392,False,,FEASIBLE,0.00035472397576086223,0.3516040160320699,0.0,0.0003516040160320699,,,,True,,,,100.0,37.0,0.37,9.37,0.0,59.0,6.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,2,arrival,medium,ok,,591,500,0.182,0.18234588638698915,False,,FEASIBLE,0.00042616299469955266,0.42284399387426674,0.0,0.00042284399387426674,,,,True,,,,110.0,28.0,0.2545454545454545,6.909090909090909,0.0,64.0,4.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,3,outage,medium,ok,,696,537,0.29608938547486036,0.2963820905154753,False,,FEASIBLE,0.0004195240035187453,0.41582700214348733,0.0,0.00041582700214348733,,,,True,,,,120.0,85.0,0.7083333333333334,66.95,94.0,168.0,36.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_mwkr,append,makespan,1,1,4,outage,medium,ok,,696,537,0.29608938547486036,0.29637507182173956,False,,FEASIBLE,0.0004092410090379417,0.4058560007251799,0.0,0.0004058560007251799,,,,True,,,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
